texas,38,0,1,1,0,6.49,0,0,0,0,0,15,2,10,0
colorado,44,0,2,1,1,7.37,0,0,0,0,0,15,2,30,0
california,33,1,1,0,1,4.96,0,0,0,0,1,5,2,10,0
colorado,38,0,2,0,1,11.91,-1,0,0,0,0,10,0,8,0
texas,40,1,2,0,1,9.99,-1,0,0,0,0,5,2,5,0
texas,35,0,2,1,1,14.99,-1,0,0,0,0,5,0,5,0
california,44,0,1,1,1,9.79,0,0,0,1,1,5,2,15,0
texas,46,0,2,0,1,9.22,0,0,0,1,0,5,0,10,0
california,31,0,2,0,1,12.04,0,0,0,0,0,10,0,8,0
california,36,0,3,1,1,13.54,0,0,0,0,0,10,2,8,1
california,56,1,2,1,0,5.4,-1,0,0,1,0,15,2,50,1
texas,30,1,3,0,0,16.43,-1,0,0,0,0,15,4,10,0
texas,52,1,2,1,0,5.68,-1,1,0,1,0,15,0,50,0
california,42,0,0,1,1,7.67,-1,0,5,0,1,10,0,30,1
texas,34,0,0,0,1,3.63,-1,1,0,0,0,10,2,8,0
texas,47,0,3,0,1,10.47,-1,0,0,1,1,15,2,50,1
california,54,1,3,1,1,5.05,0,0,0,0,0,5,4,15,0
california,43,0,2,0,1,12.09,-1,0,0,1,0,5,0,10,0
colorado,54,0,2,1,1,3.22,-1,1,0,0,0,15,2,50,1
texas,56,0,1,0,0,2.6,0,0,0,0,0,15,2,50,0
colorado,41,1,2,1,1,9.7,1,0,0,0,0,10,0,20,0
colorado,49,0,2,0,1,16.94,0,0,0,0,0,5,4,10,0
california,40,0,2,1,1,9.8,-1,0,0,0,0,10,2,8,0
texas,40,0,2,1,1,8.82,0,0,5,0,0,10,0,8,0
texas,43,0,2,1,1,9.35,-1,0,5,1,1,10,0,30,1
california,34,0,2,1,1,13.13,0,0,0,0,0,5,2,5,0
texas,39,1,2,1,1,11.24,0,0,0,1,0,10,2,8,0
colorado,31,0,2,0,1,14.79,0,1,0,0,0,5,2,5,0
texas,35,1,3,1,1,17.37,-1,0,0,0,1,5,0,10,0
texas,30,0,3,0,1,15.73,-1,1,0,0,1,5,4,10,1
california,30,0,3,0,1,15.08,0,0,0,0,0,10,4,8,0
california,59,0,2,1,0,4.25,0,0,5,0,0,15,0,50,1
texas,53,0,3,1,1,5.22,-1,1,0,0,0,5,0,15,0
california,35,0,3,0,1,14.29,0,0,0,0,0,5,4,5,0
colorado,42,0,3,1,1,27.26,0,0,0,1,0,5,0,10,0
california,42,0,2,1,1,8.67,0,0,0,0,1,10,0,30,0
texas,42,0,2,1,1,13.88,0,0,0,0,0,5,2,10,0
colorado,43,1,2,0,1,10.89,-1,1,0,0,0,5,4,10,1
texas,35,1,1,0,1,4.75,1,0,0,0,0,15,0,10,0
california,48,0,2,1,1,13.88,0,0,5,1,1,15,2,50,1
california,54,0,3,1,0,5.92,0,0,0,0,0,15,0,50,1
colorado,53,0,3,1,1,2.75,-1,1,0,1,0,5,2,15,0
california,33,0,3,0,1,19.32,0,0,0,0,0,15,4,10,0
california,33,0,0,0,0,2.67,-1,0,0,0,0,15,2,10,0
colorado,46,1,3,1,1,28.52,0,1,0,1,0,5,0,10,0
colorado,49,1,0,0,1,5.59,-1,0,0,0,0,5,4,10,0
california,31,0,0,0,0,2.8,0,0,0,0,0,15,0,10,0
california,38,0,2,1,0,10.17,0,1,0,0,0,15,0,10,0
california,33,0,1,0,0,6.52,1,0,0,0,1,15,4,35,1
colorado,44,0,2,1,1,13.75,0,0,5,0,0,15,0,30,1
california,36,0,1,1,1,4.51,0,0,0,0,0,10,0,8,0
texas,41,0,2,1,0,7.07,1,0,0,1,0,15,0,30,1
california,51,0,2,1,1,5.73,0,1,0,0,0,15,0,50,1
colorado,38,0,1,1,1,4.02,1,0,0,0,0,10,2,8,0
california,39,0,3,1,1,18.96,0,0,0,0,0,5,0,5,0
texas,54,0,3,1,1,4.39,1,1,5,0,0,10,2,30,1
texas,40,1,3,1,1,18.73,0,0,0,0,1,5,0,10,0
california,50,1,2,1,0,7.32,0,1,0,0,0,15,2,30,1
texas,49,0,2,1,1,8.41,0,1,0,0,0,5,2,10,0
colorado,30,0,2,1,0,14.56,0,0,0,1,0,15,2,10,0
colorado,47,0,2,1,0,10.76,-1,0,0,0,0,15,2,30,1
california,36,0,3,0,1,12.39,-1,1,0,0,1,15,2,35,1
texas,30,1,0,0,1,2.73,-1,0,0,0,0,5,2,5,0
texas,33,1,0,1,0,3.13,0,0,5,0,0,15,0,10,0
california,31,1,1,0,1,5.89,-1,0,0,0,0,5,2,5,1
california,38,0,2,0,0,11.2,-1,1,0,1,0,15,4,10,0
colorado,49,0,0,1,1,4.72,1,0,0,0,0,15,2,30,1
california,58,1,2,1,0,3.97,-1,0,0,0,0,15,0,50,1
california,44,0,3,1,0,26.65,-1,1,0,0,0,15,2,30,0
colorado,30,0,2,1,0,8.54,0,0,0,0,0,15,4,10,0
california,38,0,2,1,1,14.69,0,0,0,0,1,5,2,10,0
colorado,35,0,2,1,0,14.05,1,0,0,1,0,15,0,10,0
california,43,1,3,1,1,18.45,-1,0,0,0,0,10,4,20,0
texas,41,0,2,1,1,12.78,-1,0,0,1,0,5,0,10,1
california,49,0,3,1,1,15.78,-1,1,0,1,0,5,2,10,0
california,40,0,2,0,1,12.4,0,0,0,0,0,5,4,5,0
colorado,47,0,3,1,1,14.2,-1,1,0,1,0,5,2,10,0
colorado,48,0,2,1,1,11.27,-1,1,0,1,1,5,0,15,0
texas,46,1,3,0,1,29.53,1,1,0,1,0,10,0,20,0
colorado,59,0,2,1,0,4.67,0,1,5,0,0,15,0,50,1
california,46,0,2,1,1,10.28,0,0,0,0,0,15,2,30,1
california,39,1,0,1,0,2.94,0,0,0,0,0,15,0,10,0
texas,37,0,2,1,1,13.88,1,0,5,0,1,5,2,10,0
colorado,44,0,2,0,1,14.18,0,0,0,0,0,5,2,10,0
texas,33,1,2,0,1,13.8,-1,0,0,0,0,5,2,5,0
colorado,32,0,3,0,1,17.0,-1,0,0,1,0,5,4,5,0
california,53,1,2,1,0,5.93,0,0,0,1,0,15,0,50,0
colorado,38,0,3,0,1,12.23,0,0,0,0,1,5,0,10,0
california,40,1,2,1,1,14.74,1,0,0,0,0,5,2,5,0
texas,41,0,3,1,1,28.67,1,0,5,1,0,10,0,20,0
texas,40,0,2,1,1,13.25,1,1,0,1,0,5,2,5,0
california,35,0,0,0,0,3.18,0,0,5,0,0,15,2,10,0
california,58,0,1,1,0,2.03,1,0,5,0,1,15,0,60,0
colorado,48,1,2,1,0,10.22,-1,0,0,1,0,15,2,30,1
texas,42,0,3,0,1,12.87,0,0,0,0,0,10,2,20,0
california,44,0,3,1,1,23.34,0,0,5,0,0,5,2,10,0
texas,40,0,2,1,1,12.3,1,0,0,0,0,5,4,5,0
texas,31,0,2,0,0,13.07,0,0,0,0,1,15,2,35,1
texas,34,0,0,1,1,3.13,1,0,5,0,0,5,2,5,0
texas,32,0,3,1,1,10.01,0,0,0,0,0,5,2,5,0
texas,52,0,1,1,1,2.6,0,0,5,0,0,10,0,30,1
california,30,0,0,0,0,3.28,0,0,0,0,0,15,0,10,0
colorado,54,0,3,1,0,3.83,0,0,0,1,0,15,2,50,1
texas,55,1,2,1,0,3.53,0,0,0,1,0,15,2,50,1
california,41,1,2,1,1,9.09,-1,0,0,0,0,10,0,20,1
colorado,43,1,2,1,1,15.12,1,1,0,0,0,10,0,20,1
california,41,0,3,1,1,22.74,0,0,0,0,0,10,4,20,0
california,32,0,2,1,1,14.7,1,0,0,0,0,5,4,5,0
california,31,1,2,1,1,11.57,1,0,0,0,0,5,0,5,1
california,37,0,1,0,1,5.06,-1,0,0,0,1,5,4,10,0
california,56,1,2,1,1,5.76,-1,0,0,0,0,10,2,30,1
california,51,1,3,1,1,5.36,0,1,5,0,0,15,0,50,1
texas,49,0,2,0,0,13.23,-1,1,0,1,0,15,0,30,1
california,36,0,2,0,1,12.63,0,0,0,0,0,5,2,5,0
california,38,1,2,1,0,13.33,-1,1,0,0,0,15,0,10,0
california,30,0,2,1,1,13.27,-1,1,0,0,0,5,0,5,1
california,41,0,2,1,1,10.86,0,0,0,1,0,5,0,10,0
california,53,1,1,1,0,2.8,1,0,0,1,0,15,2,50,1
california,48,0,1,1,0,8.43,-1,0,0,0,1,15,2,50,1
texas,38,0,3,1,1,17.9,1,0,0,0,1,5,0,10,0
colorado,38,1,0,0,0,3.06,0,0,0,0,0,15,0,10,0
texas,31,0,0,1,1,2.83,0,0,0,0,0,5,2,5,0
texas,34,0,2,0,1,13.69,-1,0,0,0,0,5,4,5,0
california,40,1,2,1,1,11.41,0,0,0,0,0,5,2,5,0
california,41,0,2,1,1,8.37,-1,0,0,0,1,15,2,50,1
texas,43,0,2,1,1,8.21,-1,0,0,0,0,5,2,10,1
california,60,0,2,1,0,3.58,-1,0,0,0,0,15,2,50,0
colorado,50,0,2,0,1,10.06,-1,0,5,0,0,5,0,10,0
california,51,0,2,1,0,3.96,-1,1,0,0,0,10,0,30,1
california,49,0,2,0,1,14.68,0,1,5,1,0,10,4,20,0
california,52,0,1,1,1,1.81,-1,0,0,0,0,10,4,30,1
texas,50,0,2,1,1,7.93,0,0,0,0,1,5,0,15,0
california,60,0,3,1,0,4.1,-1,0,0,1,0,15,2,50,1
texas,44,1,2,0,1,13.28,-1,0,0,0,0,5,2,10,1
california,46,1,0,1,1,7.3,0,0,0,0,0,5,0,10,0
texas,45,0,3,1,1,15.46,1,0,0,0,0,5,4,10,0
california,56,1,1,1,1,2.41,-1,0,0,0,0,5,4,15,0
texas,48,0,2,1,1,12.76,1,0,0,0,0,5,2,10,1
california,34,0,0,1,0,2.7,-1,0,0,1,0,15,0,10,1
texas,50,0,2,1,1,13.2,1,0,0,0,0,5,2,10,0
texas,38,0,3,1,1,14.66,0,0,0,0,0,10,2,8,1
colorado,35,0,2,1,1,10.33,0,0,0,0,0,10,2,8,0
california,31,0,2,1,1,10.24,-1,0,0,0,0,5,4,5,0
california,42,0,2,1,1,14.9,0,0,0,0,0,5,0,10,0
colorado,53,1,3,1,1,6.51,0,0,5,1,0,10,0,30,1
california,30,1,3,0,1,17.11,-1,0,0,1,0,5,0,5,0
california,33,0,3,1,1,17.82,0,0,0,0,0,5,4,5,0
california,43,1,2,1,1,11.34,-1,0,0,0,0,5,0,10,0
california,36,0,2,0,0,10.42,-1,0,0,0,1,15,2,35,0
texas,43,0,2,1,1,9.59,0,0,0,1,0,5,4,10,0
california,33,0,2,0,1,14.67,1,0,0,0,0,10,2,8,0
california,42,1,2,1,1,13.58,0,1,5,0,0,15,0,30,1
texas,48,0,2,1,1,9.66,0,0,0,1,0,10,0,20,0
colorado,53,0,2,1,1,5.63,0,0,5,0,1,5,0,20,0
california,47,1,3,1,1,26.44,0,0,0,0,0,5,2,10,0
california,41,0,3,1,1,20.35,-1,0,0,0,0,5,2,10,0
california,59,0,2,1,1,5.06,0,0,5,0,0,5,4,15,0
colorado,59,1,3,1,0,2.62,0,1,0,0,0,15,2,50,1
california,54,0,2,1,0,3.47,0,1,0,0,0,15,2,50,1
california,44,0,1,1,1,5.06,1,0,0,1,0,5,0,10,1
california,54,0,3,1,1,5.37,0,0,0,0,0,5,0,15,0
california,39,1,3,0,1,12.24,-1,0,0,0,0,5,0,5,1
texas,42,0,2,1,1,7.71,0,1,0,0,1,10,0,30,1
california,45,0,2,1,1,13.79,0,1,0,0,0,5,2,10,0
colorado,47,0,2,0,1,7.08,-1,0,0,0,0,5,2,10,0
colorado,35,1,2,0,1,8.3,0,1,0,0,0,15,4,10,0
california,50,0,1,0,1,5.55,-1,1,0,0,1,5,4,15,0
california,44,0,2,0,1,15.23,0,0,0,0,0,5,2,10,0
texas,34,0,3,1,1,10.56,-1,0,0,0,0,10,2,8,1
colorado,44,1,0,1,1,7.85,-1,0,0,0,0,5,0,10,0
california,33,0,3,1,1,11.86,0,0,0,0,1,5,0,10,0
colorado,56,0,2,0,0,3.5,0,0,0,0,0,15,4,50,1
colorado,58,0,2,1,0,5.36,-1,1,0,0,0,15,4,50,0
colorado,54,0,2,1,0,4.43,1,1,0,1,0,15,0,50,0
texas,45,0,2,1,0,8.8,0,0,0,0,0,15,0,30,1
colorado,47,0,2,0,1,16.59,0,0,0,0,0,5,2,10,0
california,59,1,3,1,0,5.09,0,0,0,0,0,15,2,50,0
california,54,0,2,1,0,5.54,0,0,0,0,0,15,0,50,1
california,34,0,2,1,0,12.55,-1,0,0,0,0,15,0,10,0
california,42,0,3,1,1,15.6,0,0,0,1,0,15,0,30,0
texas,32,0,2,0,1,11.6,1,0,0,0,0,5,2,5,0
texas,37,0,2,0,1,11.77,-1,0,0,0,0,5,2,5,0
texas,41,1,2,1,1,13.92,0,0,0,0,0,5,0,10,0
california,44,0,0,1,0,3.61,0,0,0,0,0,15,0,30,1
colorado,41,0,2,0,1,14.18,1,0,5,0,0,5,2,10,0
california,43,0,3,0,1,21.04,-1,1,0,0,0,5,2,10,1
texas,42,0,2,0,1,13.0,1,0,0,0,1,5,4,15,0
texas,36,0,3,1,1,18.55,-1,1,0,0,0,5,4,5,0
california,51,0,1,1,0,2.16,0,0,0,1,0,10,0,30,0
california,31,1,2,0,1,13.81,-1,0,0,0,0,5,2,5,0
california,42,0,2,0,1,13.28,0,1,0,0,0,5,2,10,0
california,31,0,2,1,0,8.73,-1,1,0,0,0,15,0,10,0
california,48,0,3,0,1,15.4,1,1,0,0,0,5,2,10,0
california,33,0,2,0,1,11.01,-1,0,0,0,0,5,4,5,0
texas,49,0,2,1,1,10.64,0,0,0,0,0,5,2,10,0
california,57,1,1,1,1,2.43,-1,0,0,0,0,15,2,50,1
texas,46,0,2,0,1,8.95,0,1,0,1,1,15,2,50,1
california,40,1,3,0,1,14.25,0,0,0,0,0,10,4,8,1
california,34,0,2,1,1,9.71,0,1,0,0,0,5,2,5,0
texas,42,1,3,1,0,27.88,0,0,0,0,0,15,2,30,0
california,30,0,2,1,1,11.04,0,1,5,0,1,10,2,20,0
texas,45,0,2,1,1,8.4,0,1,5,0,1,5,2,15,1
california,55,1,2,1,0,3.27,0,0,0,0,1,15,2,60,1
texas,54,0,3,1,1,4.24,0,1,5,1,1,5,2,20,0
california,38,0,2,1,0,12.09,-1,0,0,0,1,15,2,35,0
texas,41,0,3,0,1,22.96,0,0,0,1,0,5,4,10,0
california,46,1,3,1,1,26.83,1,1,0,0,0,15,0,30,0
texas,40,1,0,1,0,3.23,-1,0,0,0,0,15,2,10,0
california,57,1,3,1,0,2.16,1,1,0,0,0,15,4,50,1
colorado,32,0,1,0,1,5.86,-1,0,0,0,0,5,2,5,0
texas,34,0,1,1,0,5.85,-1,0,0,0,0,15,4,10,0
california,49,0,2,0,1,12.16,0,0,0,0,0,5,2,10,1
california,59,1,0,1,0,1.64,0,0,0,1,0,15,2,50,1
colorado,30,0,3,1,1,19.36,0,0,0,0,0,5,0,5,0
california,30,0,2,0,1,8.15,1,0,0,0,0,5,4,5,0
texas,30,0,2,0,1,14.35,0,0,0,0,0,15,0,10,0
texas,33,1,1,1,1,4.91,0,0,0,0,0,5,0,5,0
california,35,0,2,1,1,12.07,-1,0,0,0,0,5,2,5,0
california,41,0,2,1,1,10.08,-1,1,5,1,0,5,2,10,1
colorado,43,0,3,0,1,14.87,1,0,0,0,1,5,4,15,0
california,37,0,2,0,1,9.64,0,0,0,0,0,10,4,8,0
texas,38,0,2,1,1,11.7,-1,0,0,0,0,5,0,5,0
texas,50,0,3,1,1,16.72,0,0,0,0,0,5,2,10,0
california,39,1,2,1,0,11.83,-1,0,0,0,0,15,4,10,0
colorado,39,0,3,1,1,18.26,0,0,0,0,0,5,2,5,0
california,32,0,3,1,1,19.72,-1,0,0,0,0,10,2,8,1
texas,55,0,2,1,0,4.27,0,0,5,1,0,15,0,50,1
california,44,0,0,1,1,4.31,1,0,0,0,0,10,2,20,0
california,42,0,2,1,1,13.38,0,1,0,0,0,5,2,10,1
california,30,1,2,1,1,10.24,0,0,0,0,0,15,0,10,0
california,50,0,2,1,1,13.97,1,0,0,0,1,10,0,30,1
colorado,49,0,2,0,1,15.02,0,1,0,0,0,5,2,10,0
california,34,1,3,0,1,17.77,1,0,0,0,1,5,2,10,0
california,42,0,0,1,0,7.43,-1,0,0,0,0,15,0,30,0
texas,31,0,2,0,1,10.32,-1,0,0,0,0,5,2,5,0
colorado,30,1,2,0,0,8.76,0,0,0,0,0,5,2,5,0
texas,33,1,2,1,1,14.47,0,0,0,0,0,5,0,5,0
texas,38,1,1,0,1,5.3,0,0,0,0,0,5,4,5,0
colorado,47,0,1,0,1,9.94,0,0,0,1,0,5,2,10,0
california,36,0,2,1,1,13.77,0,0,0,0,1,5,2,10,0
california,46,0,3,1,1,20.35,0,0,0,0,0,5,4,10,0
colorado,50,0,1,1,1,8.29,0,0,5,0,1,5,0,15,0
california,59,0,0,1,0,1.65,0,0,0,1,1,15,0,60,1
colorado,51,1,3,1,0,3.58,0,0,5,0,0,15,0,50,1
texas,34,1,2,0,0,14.45,-1,0,0,0,0,10,2,8,0
california,40,0,3,1,1,19.49,1,0,0,0,0,5,0,5,0
texas,34,0,2,1,1,13.85,0,0,0,0,0,5,0,5,0
california,44,0,3,1,1,10.76,0,1,0,0,0,5,4,10,0
california,35,0,0,0,0,2.24,-1,1,0,0,0,15,2,10,0
california,54,0,2,1,0,4.42,1,1,0,1,0,15,0,50,1
colorado,57,0,2,1,1,5.2,-1,0,0,1,0,5,0,15,0
colorado,50,0,1,1,0,7.52,-1,0,0,0,1,15,0,50,1
texas,34,0,3,0,1,12.22,-1,0,0,0,1,10,4,20,1
california,30,0,2,0,1,8.74,0,0,0,0,0,10,2,8,0
colorado,49,1,2,1,1,11.12,1,0,0,0,1,15,0,50,1
texas,49,0,0,0,1,5.02,0,0,0,0,0,5,4,10,0
texas,42,0,2,1,1,14.49,0,0,0,0,0,5,0,10,0
texas,44,0,2,1,1,11.64,0,0,0,0,0,10,2,20,0
california,33,0,2,1,0,8.2,0,0,0,0,0,15,2,10,1
california,51,1,2,1,0,5.41,0,0,0,1,0,15,2,50,1
texas,32,0,3,0,0,14.01,0,0,0,0,0,10,0,8,0
texas,31,0,2,1,1,13.71,0,0,0,0,0,5,2,5,0
california,45,1,2,1,1,15.6,0,0,0,0,0,5,0,10,0
colorado,49,0,2,0,1,14.4,0,0,0,1,1,5,0,15,1
california,48,0,2,1,1,16.81,0,0,0,1,0,5,0,10,0
california,33,1,1,1,0,5.9,0,0,0,0,0,15,2,10,0
california,55,1,3,1,0,4.46,-1,1,0,0,0,15,4,50,1
colorado,46,1,3,1,1,18.18,-1,0,0,0,0,10,2,20,0
colorado,51,0,2,0,0,3.4,1,0,0,1,0,15,2,50,1
california,57,0,0,1,0,1.78,0,1,0,0,0,15,2,50,1
texas,55,0,0,0,0,1.8,0,0,0,0,0,15,2,50,1
california,30,1,0,1,0,2.33,0,0,0,0,0,15,0,10,0
california,34,0,1,1,0,5.71,0,0,0,0,0,15,0,10,0
colorado,35,0,0,0,0,2.49,-1,0,0,0,0,15,2,10,0
texas,32,0,2,1,1,10.87,-1,0,5,0,0,10,2,8,0
california,35,0,3,0,1,13.51,1,0,0,0,0,10,2,8,1
colorado,48,0,3,0,1,21.59,0,0,0,0,1,5,0,15,0
california,43,1,2,1,1,8.38,1,1,0,0,0,5,0,10,0
california,60,0,0,0,0,1.86,0,0,0,1,1,10,4,40,1
texas,30,0,3,0,1,17.3,0,0,0,0,0,5,2,5,1
colorado,44,0,2,0,1,13.46,0,1,0,0,1,5,2,15,0
california,59,0,2,1,0,3.47,0,1,0,0,0,15,2,50,1
california,47,0,0,1,0,5.32,0,1,0,0,0,15,4,30,1
california,42,0,3,0,1,16.81,0,0,0,0,0,5,2,10,0
california,46,0,3,1,1,26.02,0,0,0,0,1,5,2,15,0
colorado,35,1,1,0,1,4.37,-1,0,0,0,0,5,4,5,0
colorado,51,0,3,1,1,4.88,1,0,0,1,0,5,2,15,0
california,31,1,3,1,1,18.85,0,0,0,0,0,5,0,5,0
california,51,0,3,1,1,4.08,0,0,0,0,0,5,2,15,0
texas,40,0,3,0,1,15.26,-1,0,0,0,0,5,4,5,0
california,37,1,3,0,0,17.71,-1,0,0,0,0,15,0,10,1
california,56,1,0,1,1,1.58,0,0,0,1,0,5,2,15,0
california,31,0,2,0,1,9.48,0,0,0,0,0,10,4,8,0
california,30,1,2,1,1,9.16,1,0,0,0,0,5,4,5,0
california,53,0,0,1,0,1.66,1,1,0,0,0,15,0,50,1
california,42,0,3,1,1,14.66,0,0,0,0,0,10,0,20,0
texas,31,0,0,0,1,2.88,-1,1,0,0,0,5,2,5,0
california,49,0,0,1,0,7.74,0,0,5,0,1,15,2,50,1
california,60,0,0,0,0,1.53,-1,0,0,1,0,15,4,50,1
california,40,0,3,1,1,17.71,0,0,0,0,0,5,0,5,0
california,58,0,0,1,0,1.96,0,1,0,1,0,15,2,50,1
texas,35,0,2,0,1,11.94,0,0,5,0,1,5,2,10,0
texas,35,0,2,0,1,11.24,0,1,0,0,0,5,4,5,1
colorado,53,1,3,1,0,3.2,1,0,0,0,0,15,2,50,1
california,59,0,2,1,0,4.98,-1,0,5,0,0,15,0,50,1
texas,43,0,2,1,1,7.25,-1,0,0,0,0,5,0,10,0
texas,43,0,2,0,1,15.85,0,0,0,0,0,5,0,10,0
california,38,1,3,1,1,10.34,0,0,0,0,0,5,4,5,0
texas,45,1,2,1,1,9.7,-1,0,5,0,0,10,4,20,0
texas,55,1,3,1,1,6.63,1,1,5,0,0,5,2,15,0
california,43,0,2,1,1,14.83,1,0,0,0,0,5,0,10,0
texas,40,0,2,0,1,13.43,0,0,0,1,1,5,2,10,0
colorado,50,0,2,1,1,15.08,1,1,5,1,1,10,0,30,0
california,59,0,1,1,0,2.28,1,0,5,1,1,10,0,40,1
california,35,0,0,1,1,3.9,-1,0,0,0,0,5,2,5,1
texas,38,0,2,1,0,14.64,-1,0,0,0,0,15,2,10,0
texas,46,0,3,1,1,29.13,0,1,0,0,1,5,2,15,0
colorado,51,0,2,1,0,5.3,0,0,0,0,0,15,2,50,1
california,40,1,0,1,0,2.06,0,0,0,0,0,15,0,10,0
texas,51,0,2,1,0,5.54,-1,0,0,1,0,15,0,50,1
california,49,1,2,1,1,14.1,0,0,0,0,0,15,0,30,1
california,36,1,2,1,0,14.22,-1,0,0,0,0,10,2,8,0
colorado,59,1,2,1,1,3.42,0,0,0,0,0,5,0,15,1
california,54,0,2,1,1,4.96,1,0,0,1,0,15,4,50,1
texas,44,0,1,0,1,6.91,-1,1,0,0,1,15,2,50,1
colorado,35,0,2,0,0,10.84,0,0,0,0,1,15,4,35,0
texas,58,1,2,1,0,4.1,0,1,0,1,0,15,2,50,1
texas,40,0,2,1,1,9.1,0,0,0,0,1,5,0,10,0
california,48,0,2,0,1,11.03,1,0,0,0,0,5,0,10,0
california,42,1,2,1,0,9.3,-1,0,0,0,0,15,2,30,1
california,52,0,3,1,1,6.05,0,0,0,1,0,5,2,15,0
texas,51,0,1,1,1,2.44,1,1,0,0,0,15,2,50,0
colorado,59,0,2,0,0,3.04,-1,1,0,0,0,15,0,50,1
texas,49,0,2,1,1,15.12,0,0,0,0,0,10,4,20,0
texas,47,0,3,1,1,26.04,-1,0,0,0,0,5,2,10,0
colorado,49,0,2,1,1,10.05,-1,0,0,0,1,5,2,15,0
colorado,34,1,1,0,0,5.22,-1,0,0,0,0,15,4,10,0
california,30,1,0,0,1,3.45,-1,0,0,0,0,5,2,5,0
california,33,0,3,1,1,10.69,0,0,0,1,0,5,0,5,0
texas,49,0,2,1,1,11.65,0,0,0,0,0,15,4,30,1
california,39,0,3,1,1,10.7,0,0,0,0,0,5,2,5,0
california,30,1,3,1,1,14.52,-1,0,0,0,0,5,0,5,0
colorado,40,0,3,1,1,10.97,1,1,0,0,0,5,0,5,0
california,46,0,2,1,1,11.61,-1,0,0,1,0,10,4,20,0
california,42,0,2,0,1,8.71,0,0,0,0,0,5,2,10,0
texas,35,1,3,1,1,13.5,0,0,0,0,0,15,2,10,0
california,36,0,2,1,0,12.16,0,0,0,0,0,15,2,10,0
colorado,45,0,2,1,0,12.13,1,0,0,0,0,15,2,30,1
california,31,0,3,1,1,17.84,0,0,0,0,0,5,0,5,0
colorado,47,1,3,1,1,15.77,1,0,0,0,0,5,2,10,0
colorado,56,0,2,1,0,3.93,0,1,0,0,1,15,2,60,1
colorado,42,0,3,1,1,19.88,-1,0,0,0,0,10,2,20,0
texas,30,0,2,0,0,11.17,-1,0,0,0,0,15,4,10,0
california,58,0,2,1,1,3.83,0,0,5,1,0,5,2,15,0
colorado,45,0,2,1,1,12.95,-1,0,0,0,0,5,2,10,0
texas,47,1,3,1,1,19.11,0,0,0,1,0,5,2,10,1
texas,57,0,0,1,0,1.67,0,0,0,0,0,15,2,50,1
california,55,1,2,1,0,4.32,1,1,0,1,0,15,2,50,0
texas,44,1,0,1,1,5.91,0,0,0,1,0,5,4,10,0
california,59,0,2,1,0,4.97,0,1,0,0,1,15,2,60,0
texas,40,0,2,0,1,12.51,0,0,0,1,0,5,4,5,0
colorado,39,0,2,0,1,10.65,0,0,0,0,0,5,2,5,0
california,44,0,2,1,1,13.32,0,0,5,0,0,5,0,10,0
california,53,0,2,1,1,3.14,1,0,0,1,0,5,0,15,0
texas,35,0,3,1,1,11.43,0,1,0,1,0,10,0,8,0
texas,47,0,0,1,0,4.79,1,0,5,0,1,15,0,50,1
california,43,1,2,1,1,12.6,1,0,0,0,0,5,0,10,0
colorado,50,1,3,1,1,12.91,-1,0,0,0,0,10,2,20,0
texas,59,0,2,1,0,3.73,0,1,0,1,0,10,0,30,1
texas,40,1,2,1,1,11.86,0,0,0,0,0,5,0,5,0
california,30,1,2,1,1,8.71,1,0,0,0,0,10,2,8,0
california,34,1,2,1,0,11.42,0,0,0,0,0,15,4,10,0
california,34,0,3,1,1,13.27,-1,0,0,0,0,10,0,8,0
colorado,40,1,2,0,1,13.86,-1,0,0,0,0,10,4,8,0
texas,45,0,2,1,0,14.18,-1,1,0,0,0,15,2,30,1
texas,32,0,1,0,0,4.07,1,0,0,0,0,15,2,10,0
texas,56,0,2,1,0,5.19,-1,1,0,0,0,5,0,15,1
colorado,49,1,2,1,1,8.34,1,0,0,0,0,5,0,10,0
texas,32,1,3,1,1,10.48,0,0,0,0,1,5,0,10,0
california,48,1,2,1,1,16.64,-1,0,0,0,0,5,4,10,0
california,43,1,2,1,1,14.54,-1,1,0,1,0,5,4,10,0
texas,57,0,2,1,1,4.46,0,1,5,1,1,5,0,20,0
california,45,0,2,1,1,9.54,1,1,0,0,0,5,2,10,0
texas,33,0,2,0,0,8.24,0,0,0,1,0,10,2,8,0
texas,47,0,2,0,1,10.6,-1,0,0,0,0,5,4,10,0
colorado,30,0,2,0,0,13.03,-1,0,0,0,0,15,2,10,0
california,52,0,2,0,0,5.98,0,0,0,0,0,15,2,50,1
texas,60,0,3,1,0,3.61,-1,1,0,1,0,15,2,50,0
california,32,1,2,0,1,14.0,1,0,5,0,0,10,0,8,0
california,35,0,1,0,0,6.94,-1,0,0,0,0,15,4,10,0
california,44,0,2,1,1,11.9,-1,0,0,0,0,10,2,20,0
texas,33,0,2,0,1,9.09,-1,0,0,0,0,5,4,5,0
california,33,0,1,1,0,4.01,0,0,0,0,0,15,2,10,0
texas,44,0,2,1,0,10.27,0,0,0,1,0,15,2,30,1
california,59,0,2,1,0,3.82,-1,0,0,1,1,15,0,60,1
california,43,0,2,0,1,9.64,-1,0,0,0,1,10,0,30,1
california,38,1,3,0,1,16.95,0,0,0,0,0,5,2,5,0
california,40,0,2,1,1,11.32,-1,0,5,0,1,15,4,35,1
texas,34,0,3,1,1,19.29,-1,0,0,0,1,15,2,35,0
